id,wurfl-id,user-agent
autogen-572,tmobile_dash_ver1_subie612,Mozilla/4.0 (compatible;MSIE 6.0; Windows CE; IEMobile 6.12) T-Mobile Dash
autogen-573,tmobile_dash_ver1_subie612_subua,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 6.12) T-Mobile Dash
autogen-574,tmobile_dash_ver1,T-Mobile Dash Mozilla/4.0 (compatible; MSIE 4.01; Windows CE; Smartphone; 320x240)
autogen-575,tmobile_dash_3g_ver1,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 8.12; MSIEMobile 6.0) T-Mobile_Maple
autogen-576,tmobile_mda_pro_ver1_sub12,Mozilla/4.0 (compatible; MSIE 4.01; Windows CE; PPC; MDA Pro/1.2 Profile/MIDP-2.0 Configuration/CLDC-1.1)
autogen-577,tmobile_mda_pro_ver1_sub13,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 6.8) PPC; 480x640; MDA Pro/1.3 Profile/MIDP-2.0 Configuration/CLDC-1.1
autogen-578,tmobile_mda_pro_ver1_sub11,Mozilla/4.0 (compatible; MSIE 4.01; Windows CE; PPC; MDA Pro/1.1 Profile/MIDP-2.0 Configuration/CLDC-1.1)
autogen-579,tmobile_mda_pro_ver1,Mozilla/4.0 (compatible; MSIE 4.01; Windows CE; PPC; MDA Pro/1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1)
autogen-580,lg_cu920_ver1_subv10p,LG-CU920/V1.0p Obigo/Q05A Profile/MIDP-2.0 Configuration/CLDC-1.1
autogen-581,lg_cu920_ver1_subv10s,LG-CU920/V1.0s Obigo/Q05A Profile/MIDP-2.0 Configuration/CLDC-1.1
autogen-582,lg_cu920_ver1,LG-CU920/V0.9 Obigo/Q05A Profile/MIDP-2.0 Configuration/CLDC-1.1
autogen-583,lg_cu720_ver1,LG-CU720/V0.9 Obigo/Q05A Profile/MIDP-2.0 Configuration/CLDC-1.1
autogen-584,lg_260_ver1,LGE-LG260 POLARIS-LG260/2.0(GUI) MMP/2.0
autogen-585,lg_260_ver1_subua,LG-LG260 POLARIS-LG260/2.0 MMP/2.0 Profile/MIDP-2.0 Configuration/CLDC-1.1
autogen-586,lg_lx260_ver1,LG-LX260 POLARIS-LX260/2.0 MMP/2.0 Profile/MIDP-2.0 Configuration/CLDC-1.1
autogen-587,lg_lx260_ver2,LGE-LG26B P0I_flRIS-LG268/2.8(GUI) MMP/2.8
autogen-588,lg_lx260_ver1_subembider,LG-LX260 EMBIDER-LX260/2.0 MMP/2.0 Profile/MIDP-2.0 Configuration/CLDC-1.1
autogen-589,lg_vx9600_ver1,Mozilla/5.0 (compatible; Teleca Q7; Brew 3.1.5; U; en) 240X480 LGE VX9600
autogen-590,lg_vx9600_ver1_subverizon,vx9600v1
autogen-591,lge_vx9800_ver1_subverizon,VX9800v1
autogen-592,lge_vx9800_ver1,LGE-VX9800
autogen-593,lg_vx9200_ver1_subverizon,VX9200v1
autogen-594,lg_vx9200_ver1,Mozilla/5.0 (compatible; Teleca Q7; Brew 3.1.5; U; en) 320X240 LGE VX9200
autogen-595,lg_vx9200_ver1_FOO_THIS_HAS_TYPOS,Mozilla/5.0  (compatible; Teleca Q7; Brew 3.1.5; U; en) 320X240 LGE  VX9200
autogen-596,lg_ux840_ver1,Mozilla/5.0 (compatible; Teleca Q7; Brew 3.1.5; U; en) 240X400 LGE UX840
autogen-597,lg_lx600_ver1,LG-LX600 Polaris/6.0 MMP/2.0 Profile/MIDP-2.1 Configuration/CLDC-1.1
autogen-598,verizon_lg_vx9100_ver1,VX9100v1
autogen-599,lg_vx9100_ver1,LGE-VX9100/1.0 UP.Browser/6.2.3.2 (GUI) MMP/2.0
autogen-600,mot_q9c_ver1_vzw_subie711_subua,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 7.11) 320x240; VZW; Motorola-Q9c; Windows Mobile 6.0 Standard
autogen-601,mot_q9c_ver1_alltel_subua,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 7.11) Alltel:MotoQ9c
autogen-602,mot_q9c_ver1_subpls,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 7.11) PLS:MotoQ9c
autogen-603,mot_q9c_ver1_sprint,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 7.7) Sprint:MotoQ9c
autogen-604,mot_q9c_ver1_vzw,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 7.7) 320x240; VZW; Motorola-Q9c; Windows Mobile 6.0 Standard
autogen-605,mot_q9c_ver1_alltel,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 7.7) Alltel:MotoQ9c
autogen-606,mot_q9c_ver1_vzw_subie711,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 7.11) 320x240; VZW; Motorola-Q9c; Windows Mobile 6.1 Standard
autogen-607,mot_q9c_ver1_sprint_subie711,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 7.11) Sprint:MotoQ9c
autogen-608,mot_v3mobigo_ver1,Motorola-V3m Obigo/Q04C1 MMP/2.0 Profile/MIDP-2.0 Configuration/CLDC-1.1
autogen-609,mot_v3m_razr_ff_novarra_8,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.20) Gecko/20081217 Firefox/2.0.0.20 Novarra-Vision/8.0
autogen-610,mot_v3m_ver1_sub6234c1112,MOT-GATW_/00.62 UP.Browser/6.2.3.4.c.1.112 (GUI) MMP/2.0
autogen-611,mot_v3m_ver1,MOT-GATW
autogen-612,mot_v3_ver1_metropcs,MOT-NCR_0/00.62 UP.Browser/6.2.3.4.c.1.115 (GUI) MMP/2.0
autogen-613,nokia_7610_ver1,Nokia7610
autogen-614,nokia_7610_ver2,Nokia7610/2.0
autogen-615,nokia_7610_ver1_sub706420,Nokia7610/2.0 (7.0642.0) SymbianOS/7.0s Series60/2.1 Profile/MIDP-2.0 Configuration/CLDC-1.0
autogen-616,nokia_7610_ver1_sub605220,Nokia7610/2.0 (6.0522.0) SymbianOS/7.0s Series60/2.1 Profile/MIDP-2.0 Configuration/CLDC-1.0
autogen-617,nokia_7610_ver1_sub404214,Nokia7610/2.0 (4.0421.4) SymbianOS/7.0s Series60/2.1 Profile/MIDP-2.0 Configuration/CLDC-1.0
autogen-618,nokia_7610_ver1_sub304170,Nokia7610 (3.0417.0) SymbianOS/7.0s Series60/2.1 Profile/MIDP-2.0 Configuration/CLDC-1.0
autogen-619,nokia_7610_ver1_sub304250,Nokia7610/2.0 (3.0425.0) SymbianOS/7.0s Series60/2.1 Profile/MIDP-2.0 Configuration/CLDC-1.0
autogen-620,nokia_7610_ver1_sub080509,Nokia7610/080509 LMP/SH Release Profile/MIDP-2.0 Configuration/CLDC-1.1
autogen-621,nokia_7610_ver1_sub20304170ch,Nokia7610/2.0 (3.0417.0ch) SymbianOS/7.0s Series60/2.1 Profile/MIDP-2.0 Configuration/CLDC-1.0
autogen-622,nokia_7610_supernova_ver1,Nokia7610Supernova/2.0 (04.70) Profile/MIDP-2.1 Configuration/CLDC-1.1
autogen-623,nokia_7610_supernova_ver1_sub0520,Nokia7610Supernova/2.0 (05.20) Profile/MIDP-2.1 Configuration/CLDC-1.1
autogen-624,nokia_7610_supernova_ver1_sub0572,Nokia7610Supernova/2.0 (05.72) Profile/MIDP-2.1 Configuration/CLDC-1.1
autogen-625,nokia_7610_supernova_ver1_sub0482,Nokia7610Supernova/2.0 (04.82) Profile/MIDP-2.1 Configuration/CLDC-1.1
autogen-626,samsung_sch_i910_ver1,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; PPC; 240x400) Opera VZW:SCH-i910
autogen-627,samsung_sch_i910_ver1_subie711,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 7.11) VZW:SCH-i910 PPC 240x400
autogen-628,verizon_samsung_sch_i910_ver1,sami910v1
autogen-629,samsung_r430_ver1,SCH-R430 UP.Browser/6.2.3.8 (GUI) MMP/2.0
autogen-630,verizon_samsung_sch_u450_ver1,samu450
autogen-631,samsung_sch_u450_ver1_subua,sam-u450 UP.Browser/6.2.3.8 (GUI) MMP/2.0
autogen-632,samsung_sch_u450_ver1,SCH-U450/1.0 NetFront/3.0.22.2.20 (GUI) MMP/2.0
autogen-633,samsung_sgh_a867_ver1,SAMSUNG-SGH-A867/A867UCHJ3 SHP/VPP/R5 NetFront/3.5 SMM-MMS/1.2.0 profile/MIDP-2.0 configuration/CLDC-1.1
autogen-634,samsung_sgh_t929_ver1,SAMSUNG-SGH-T929/T929UVLA2 SHP/VPP/R5 NetFront/3.5 SMM-MMS/1.2.0 profile/MIDP-2.1 configuration/CLDC-1.1
autogen-635,samsung_sph_m540_ver1_subparrot,SPH-M540-parrot/1.0 AU-MIC/2.0 (GUI) MMP/2.0
autogen-636,samsung_sph_m540_ver1,SPH-M540/1.0 AU-MIC/2.0 (GUI) MMP/2.0
autogen-637,samsung_sph_m800_ver1,TELECA-/2.0 (BREW 3.1.5; U; EN-US; SAMSUNG; SPH-M800; Teleca/Q05A/INT) MMP/2.0 Profile/MIDP-2.1 Configuration/CLDC-1.1
autogen-638,samsung_sph_m800_ver1_telusmobility,SPH-M800/1.0 AU-MIC/2.0 (GUI) MMP/2.0
autogen-639,samsung_sph_m800_ver1_subua,Mozilla/4.1 (U; BREW 3.1.5; en-US; Teleca/Q05A/INT)
autogen-640,samsung_sph_m800_ver1_subbellmobility,Samsung-SPHM800 AU-OBIGO/Q05A-3.13 MMP/2.0
autogen-641,samsung_sph_m800_ver1_subbellmobility2,Mozilla/4.1 (U; BREW 3.1.5; en-US; Teleca/Q05A/INT/SAM-M800)
autogen-642,utstar_xv6175_ver1_sub2,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 8.12; MSIEMobile 6.0) 320x240; VZW; UTStar-XV6175.1; Windows Mobile 6.5 Standard;
autogen-643,utstar_xv6175_ver1_sub1,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; XV6175.1)
autogen-644,utstar_xv6175_ver1_sub1_FOO_THIS_HAS_TYPOS,Mozilla/4.0  (compatible; MSIE 6.0; Windows NT 5.1; XV6175.1)
autogen-645,utstar_xv6175_ver1,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 8.12; MSIEMobile 6.0) 320x240; VZW; UTStar-XV6175; Window Mobile 6.1 Standard;
autogen-646,utstar_xv6175_ver1_sub2_FOO_THIS_HAS_TYPOS,Mozilla/4.0  (compatible; MSIE 6.0; Windows CE; IEMobile 8.12; MSIEMobile 6.0) 320x240;  VZW; UTStar-XV6175.1; Windows Mobile 6.5 Standard;
autogen-647,nokia_n97_ver1_subn1001,"Mozilla/5.0 (SymbianOS/9.4; U; Series60/5.0 NokiaN97-1/1001; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Safari/525"
autogen-648,nokia_n97_ver3_sub102012,"Mozilla/5.0 (SymbianOS/9.4; Series60/5.0 NokiaN97-3/10.2.012; Profile/MIDP-2.1 Configuration/CLDC-1.1; en-us) AppleWebKit/525 (KHTML, like Gecko) WicKed/7.1.12344"
autogen-649,nokia_n97_ver1_sub200019,"Mozilla/5.0 (SymbianOS/9.4; Series60/5.0 NokiaN97-1/20.0.019; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) BrowserNG/7.1.18124"
autogen-650,nokia_n97_ver1_sub200009,"Mozilla/5.0 (SymbianOS/9.4; Series60/5.0 NokiaN97-1/20.0.009; Profile/MIDP-2.1 Configuration/CLDC-1.1) AppleWebKit/525 (KHTML, like Gecko) BrowserNG/7.1.17475"
autogen-651,nokia_n97_ver1_sub200007,"Mozilla/5.0 (SymbianOS/9.4; Series60/5.0 NokiaN97-1/20.0.007; Profile/MIDP-2.1 Configuration/CLDC-1.1) AppleWebKit/525 (KHTML, like Gecko) BrowserNG/7.1.17475"
autogen-652,nokia_n97_ver1_sub200004,"Mozilla/5.0 (SymbianOS/9.4; Series60/5.0 NokiaN97-1/20.0.004; Profile/MIDP-2.1 Configuration/CLDC-1.1; en-us) AppleWebKit/525 (KHTML, like Gecko) BrowserNG/7.1.16988"
autogen-653,nokia_n97_ver1_sub200011,"Mozilla/5.0 (SymbianOS/9.4; Series60/5.0 NokiaN97-1/20.0.011; Profile/MIDP-2.1 Configuration/CLDC-1.1) AppleWebKit/525 (KHTML, like Gecko) BrowserNG/7.1.17972"
autogen-654,nokia_n97_ver1_sub201021,"Mozilla/5.0 (SymbianOS/9.4; Series60/5.0 NokiaN97/20.1.021; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) BrowserNG/7.1.18124"
autogen-655,nokia_n97_ver1_sub110021,N97-1/11.0.021; Series60/5.0 Profile MIDP2.1 Configuration/CLDC-1.1
autogen-656,nokia_n97_ver1_sub110020,"Mozilla/5.0 (SymbianOS/9.4; Series60/5.0 NokiaN97-1/11.0.020; Profile/MIDP-2.1 Configuration/CLDC-1.1; en-us) AppleWebKit/525 (KHTML, like Gecko) BrowserNG/7.1.12344"
autogen-657,nokia_n97_ver1_sub120026,"Mozilla/5.0 (SymbianOS/9.4; Series60/5.0 NokiaN97-1/12.0.026; Profile/MIDP-2.1 Configuration/CLDC-1.1; en-us) AppleWebKit/525 (KHTML, like Gecko) BrowserNG/7.1.13841"
autogen-658,nokia_n97_ver1_sub120024,"Mozilla/5.0 (SymbianOS/9.4; Series60/5.0 NokiaN97-1/12.0.024; Profile/MIDP-2.1 Configuration/CLDC-1.1; en-us) AppleWebKit/525 (KHTML, like Gecko) BrowserNG/7.1.12344"
autogen-659,nokia_n97_ver1_sub100012,"Mozilla/5.0 (SymbianOS/9.4; Series60/5.0 NokiaN97-1/10.0.012; Profile/MIDP-2.1 Configuration/CLDC-1.1; en-us) AppleWebKit/525 (KHTML, like Gecko) WicKed/7.1.12344"
autogen-660,nokia_n97_ver1_sub100001,"Mozilla/5.0 (SymbianOS/9.4; U; Series60/5.0 NokiaN97-1/10.0.001; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Safari/525"
autogen-661,nokia_n97_ver1_sub3_200019,"Mozilla/5.0 (SymbianOS/9.4; Series60/5.0 NokiaN97-3/20.2.019; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) BrowserNG/7.1.18124"
autogen-662,nokia_n97_ver1_sub1110021,"Mozilla/5.0 (SymbianOS/9.4; Series60/5.0 NokiaN97-1/11.0.021; Profile/MIDP-2.1 Configuration/CLDC-1.1; en-us) AppleWebKit/525 (KHTML, like Gecko) BrowserNG/7.1.12344"
autogen-663,nokia_n97_ver4_sub100010,"Mozilla/5.0 (SymbianOS/9.4; Series60/5.0 NokiaN97-4/10.0.010; Profile/MIDP-2.1 Configuration/CLDC-1.1) AppleWebKit/525 (KHTML, like Gecko) BrowserNG/7.1.17475"
autogen-664,nokia_n97_ver4_sub100012,"Mozilla/5.0 (SymbianOS/9.4; Series60/5.0 NokiaN97-4/10.0.012; Profile/MIDP-2.1 Configuration/CLDC-1.1) AppleWebKit/525 (KHTML, like Gecko) BrowserNG/7.1.17972"
autogen-665,nokia_n97_ver4_sub100013,"Mozilla/5.0 (SymbianOS/9.4; Series60/5.0 NokiaN97-4/10.0.013; Profile/MIDP-2.1 Configuration/CLDC-1.1) AppleWebKit/525 (KHTML, like Gecko) BrowserNG/7.1.17972"
autogen-666,nokia_n97_ver4_sub100007,"Mozilla/5.0 (SymbianOS/9.4; Series60/5.0 NokiaN97-4/10.0.007; Profile/MIDP-2.1 Configuration/CLDC-1.1) AppleWebKit/525 (KHTML, like Gecko) BrowserNG/7.1.17475"
autogen-667,nokia_n97_ver4_sub100008,"Mozilla/5.0 (SymbianOS/9.4; Series60/5.0 NokiaN97-4/10.0.008; Profile/MIDP-2.1 Configuration/CLDC-1.1) AppleWebKit/525 (KHTML, like Gecko) BrowserNG/7.1.17475"
autogen-668,nokia_n97_ver4_sub100006,"Mozilla/5.0 (SymbianOS/9.4; Series60/5.0 NokiaN97-4/10.0.006; Profile/MIDP-2.1 Configuration/CLDC-1.1) AppleWebKit/525 (KHTML, like Gecko) BrowserNG/7.1.17125"
autogen-669,nokia_n97_ver4_sub100004,"Mozilla/5.0 (SymbianOS/9.4; Series60/5.0 NokiaN97-4/10.0.004; Profile/MIDP-2.1 Configuration/CLDC-1.1) AppleWebKit/525 (KHTML, like Gecko) BrowserNG/7.1.16988"
autogen-670,nokia_n97_ver4_sub100001,"Mozilla/5.0 (SymbianOS/9.4; Series60/5.0 NokiaN97-4/10.0.001; Profile/MIDP-2.1 Configuration/CLDC-1.1) AppleWebKit/525 (KHTML, like Gecko) BrowserNG/7.1.14650"
autogen-671,nokia_n97_ver1,"Mozilla/5.0 (SymbianOS/9.4; U; Series60/5.0 NokiaN97/10.0.001; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Safari/525"
autogen-672,blackberry8700_sub421102,BlackBerry8700/4.2.1 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/102
autogen-673,blackberry8700_sub302410154,Mozilla/2.0 (compatible; MSIE 3.02; Windows CE; PPC; 240x320) BlackBerry8700/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/154
autogen-674,blackberry8700_sub302410119,Mozilla/2.0 (compatible; MSIE 3.02; Windows CE; PPC; 240x320) BlackBerry8700/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/119
autogen-675,blackberry8700_ver1_120,BlackBerry8700/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/120
autogen-676,blackberry8700_ver1,BlackBerry8700/4.1.0
autogen-677,blackberry8700_ver1_sub410,BlackBerry8700/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/142
autogen-678,blackberry8700_sub421,BlackBerry8700/4.2.1 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/183
autogen-679,blackberry8700c_ver1,BlackBerry8700c
autogen-680,blackberry8700r_ver1,BlackBerry8700r
autogen-681,blackberry8700f_ver1,BlackBerry8700f
autogen-682,blackberry8700v_ver1,BlackBerry8700v
autogen-683,blackberry8703_ver1,BlackBerry8703
autogen-684,blackberry8707_ver1,BlackBerry8707
autogen-685,blackberry8707_ver1_sub421,BlackBerry8707/4.2.1 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/116
autogen-686,blackberry8707_ver1_sub422,BlackBerry8707/4.2.2 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/120
autogen-687,blackberry8707_ver1_sub150,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0) BlackBerry8707/4.2.2 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/150
autogen-688,blackberry8707_sub4102011153,BlackBerry8707/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/153
autogen-689,blackberry8707_sub4102011128,BlackBerry8707/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/128
autogen-690,blackberry8707v_ver1,BlackBerry8707v
autogen-691,blackberry8700g_ver1,BlackBerry8700g
autogen-692,blackberry9000_ver1_sub460162_142,BlackBerry9000/4.6.0.162 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/142
autogen-693,blackberry9000_ver1_sub460162_123,BlackBerry9000/4.6.0.162 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/123
autogen-694,blackberry9000_ver1_sub460162_302,BlackBerry9000/4.6.0.162 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/302
autogen-695,blackberry9000_ver1_sub460126,BlackBerry9000/4.6.0.126 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/222
autogen-696,blackberry9000_ver1_sub500348,BlackBerry9000/5.0.0.348 Profile/MIDP-2.1 Configuration/CLDC-1.1 VendorID/179
autogen-697,blackberry9000_ver1_sub460185,BlackBerry9000/4.6.0.185 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/115
autogen-698,blackberry9000_ver1_sub460162,BlackBerry9000/4.6.0.162 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/1
autogen-699,blackberry9000_ver1_sub460166,BlackBerry9000/4.6.0.166 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/1
autogen-700,blackberry9000_ver1_sub460165,BlackBerry9000/4.6.0.65 Profile/MIDP-2.0 (compatible; ips-agent) Configuration/CLDC-1.1 VendorID/102
autogen-701,blackberry9000_ver1_sub460221,BlackBerry9000/4.6.0.221 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/125
autogen-702,blackberry9000_ver1_sub460216,BlackBerry9000/4.6.0.216 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/123
autogen-703,blackberry9000_ver1,BlackBerry9000
autogen-704,lg_vx9200_ver1_subverizon,VX9200v1
autogen-705,lg_vx9200_ver1,Mozilla/5.0 (compatible; Teleca Q7; Brew 3.1.5; U; en) 320X240 LGE VX9200
autogen-706,lg_vx9200_ver1_FOO_THIS_HAS_TYPOS,Mozilla/5.0  (compatible; Teleca Q7; Brew 3.1.5; U; en) 320X240 LGE  VX9200
autogen-707,lg_vx9700_ver1,Mozilla/5.0 (compatible; Teleca Q7; Brew 3.1.5; U; en) 240X400 LGE VX9700
autogen-708,lg_vx9700_ver1_subverizon,vx9700v1
autogen-709,blackberry8120_ver1,BlackBerry8120/4.3.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/1
autogen-710,blackberry8120_ver1_sub45052,BlackBerry8120/4.5.0.52 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/142
autogen-711,blackberry9550_ver1_713,BlackBerry9550/5.0.0.713 Profile/MIDP-2.1 Configuration/CLDC-1.1 VendorID/105
autogen-712,blackberry9550_ver1,BlackBerry9550/5.0.0.320 Profile/MIDP-2.1 Configuration/CLDC-1.1 VendorID/105
autogen-713,verizon_blackberry9550_ver1,rim9550
autogen-714,blackberry9500_ver1_sub47051,BlackBerry9500/4.7.0.51 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/1
autogen-715,blackberry9500_ver1_sub47056,BlackBerry9500/4.7.0.56 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/120
autogen-716,blackberry9500_ver1_sub47041,BlackBerry9500/4.7.0.41 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/-1
autogen-717,blackberry9500_ver1_sub47046,BlackBerry9500/4.7.0.46 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/133
autogen-718,blackberry9500_ver1_sub47078,BlackBerry9500/4.7.0.78 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/139
autogen-719,blackberry9500_ver1_sub47061,BlackBerry9500/4.7.0.61 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/1
autogen-720,blackberry9500_ver1_sub47065,BlackBerry9500/4.7.0.65 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/139
autogen-721,blackberry9500_ver1_sub47087,BlackBerry9500/4.7.0.87 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/139
autogen-722,blackberry9500_ver1_sub470141,BlackBerry9500/4.7.0.141 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/120
autogen-723,blackberry9500_ver1,BlackBerry9500/4.7.0.34 Profile/MIDP-2.0 Configuration/CLDC-1.1
autogen-724,blackberry8230f_ver1,BlackBerry8230f/4.6.1.236 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/294
autogen-725,blackberry8230_ver1,BlackBerry8230/4.6.1.100 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/1
autogen-726,lg_gr500_ver1_subobigo71,LG-GR500FD/V10a Teleca/Q7.1 Profile/MIDP-2.1 Configuration/CLDC-1.1
autogen-727,lg_gr500_ver1,LG-GR500/V10f Teleca/Q7.0 Profile/MIDP-2.1 Configuration/CLDC-1.1
autogen-728,samsung_sch_i770_ver1,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 7.11) VZW:SCH-i770 PPC 320x320
autogen-729,mot_qa30_ver1,MOT-QA30/00.72 UP.Browser/7.2.7.5.546 (GUI) MMP/2.0
autogen-730,mot_qa30_ver1_subua,Motorola-QA30 UP.Browser/7.2.7.5.540 (GUI) MMP/2.0
autogen-731,mot_qa30_ver1_subraspb,MOT-RASPB/00.72 UP.Browser/7.2.7.5.598 (GUI) MMP/2.0
autogen-732,samsung_sgh_t749_ver1,SAMSUNG-SGH-T749/T749UVIF3 SHP/VPP/R5 NetFront/3.5 SMM-MMS/1.2.0 profile/MIDP-2.1 configuration/CLDC-1.1
autogen-733,htc_touch_pro_ver1_alltel,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; Opera/9.5) Alltel HTC Touch Pro
autogen-734,htc_touch_pro_ver1,HTC_Touch_Pro_T7272 Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 7.11)
autogen-735,htc_touch_pro_ver1_suballtel,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 7.11) Alltel HTC Touch Pro
autogen-736,htc_6850sp_ver1,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 7.11) Sprint PPC6850SP
autogen-737,ms_mobile_browser_ver1_submsie401240320,Mozilla/4.0 (compatible; MSIE 4.01; Windows CE; PPC; 240x320)
autogen-738,paml_centro_ver2_1,Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; PalmSource/Palm-D062; Blazer/4.5) Palm 690p 16;320x320
autogen-739,palm_centro_ver2,Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; PalmSource/Palm-D062; Blazer/4.5) 16;320x320
autogen-740,palm_centro_ver1_subgsm,PalmCentro/v0001/RC1 Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; PalmSource/Palm-D061; Blazer/4.5) 16;320x320
autogen-741,palm_centro_ver2_sub1,Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; PalmSource/Palm-D062; Blazer/4.5) PalmCentro; 16;320x320
autogen-742,palm_centro_gsm_ver1_1,PalmCentro/v0001 Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; PalmSource/Palm-D061; Blazer/4.5) 16;320x320
autogen-743,palm_treo_850_ver1_submoz40,Palm850/v0100 Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 7.11)
autogen-744,palm_treo_850_ver1,Treo850/v0100 Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 7.11)
autogen-745,palm_treo_850e_ver1_subua,Treo850e/v0100 Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 8.12; MSIEMobile 6.0)
autogen-746,palm_treo_850e_ver1,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 8.12; MSIEMobile 6.0) Alltel_Treo850e
autogen-747,palm_treo_850e_ver1_subsprint,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 8.12; MSIEMobile 6.0) Sprint Treo850e
autogen-748,samsung_sgh_a767_ver1,SAMSUNG-SGH-A767/1.0 SHP/VPP/R5 NetFront/3.4 SMM-MMS/1.2.0 profile/MIDP-2.0 configuration/CLDC-1.1
autogen-749,lg_ux840_ver1,Mozilla/5.0 (compatible; Teleca Q7; Brew 3.1.5; U; en) 240X400 LGE UX840
autogen-750,palm_treo700p_ver1,Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; PalmSource/Palm-D052; Blazer/4.5) 16;320x320
